last_hint_correct,history_hint_correct,group,sex,age,education,hint_density,followed
1.0,0.2694604943319959,dpm,f,3.0,3.0,-0.12918700605636857,1.0
0.0,0.22999158162307826,dpm,f,3.0,3.0,-0.16635722469383968,0.0
0.0,0.19210142542251732,dpm,f,3.0,3.0,-0.14455183836872434,1.0
1.0,0.2285056931446247,dpm,f,3.0,3.0,-0.12336068827811877,1.0
1.0,0.26350979672357455,dpm,f,3.0,3.0,-0.10275818124558578,0.0
0.0,0.22713194719284718,dpm,f,3.0,3.0,-0.08272012646052007,1.0
1.0,0.26086504223094253,dpm,f,3.0,3.0,-0.0632236407236989,1.0
1.0,0.2933714792676526,dpm,f,3.0,3.0,-0.044247061273192535,1.0
1.0,0.32471697212448036,dpm,f,3.0,3.0,-0.025769865492436938,0.0
0.0,0.2898181440450163,dpm,f,3.0,3.0,-0.007772596874817504,1.0
1.0,0.3201440222382057,dpm,f,3.0,3.0,0.009763203316708682,1.0
1.0,0.34944190456043966,dpm,f,3.0,3.0,0.026855059199589318,1.0
1.0,0.3777631908052659,dpm,f,3.0,3.0,0.04351961868539702,1.0
1.0,0.4051559102879661,dpm,f,3.0,3.0,0.0597727075666174,1.0
0.0,0.3717741015993704,dpm,f,3.0,3.0,0.0756293796458571,1.0
1.0,0.3983922758477934,dpm,f,3.0,3.0,0.09110396324125952,0.0
1.0,0.4241786321509528,dpm,f,3.0,3.0,0.10621010437010454,1.0
0.0,0.3920448650654772,dpm,f,3.0,3.0,0.12096080688415323,1.0
0.0,0.36088484849774294,dpm,f,3.0,3.0,0.13536846980485218,1.0
1.0,0.3860764041806128,dpm,f,3.0,3.0,0.14944492208369578,0.0
0.0,0.355920630172001,dpm,f,3.0,3.0,0.16320145499256528,0.0
1.0,0.38045394102820407,dpm,f,3.0,3.0,0.12820676601386136,0.0
0.0,0.3512400814648729,dpm,f,3.0,3.0,0.14174317317925017,0.0
0.0,0.32284914752304417,dpm,f,3.0,3.0,0.15498531062365248,1.0
1.0,0.34681956324147417,dpm,f,3.0,3.0,0.16794267091871226,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.4876997600113318,1.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-2.3354193380869104,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-1.9658754224717945,0.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,-1.1036062860365243,1.0
0.0,1.3060720177190077,dpm,f,1.0,2.0,-1.1595977884024513,1.0
0.0,0.8109739766983451,dpm,f,1.0,2.0,-0.9496296545302261,1.0
0.0,0.45733251882644343,dpm,f,1.0,2.0,-0.7719643104844974,1.0
1.0,2.048719079250001,dpm,f,1.0,1.0,1.360019818064247,0.0
0.0,0.19210142542251732,dpm,f,1.0,1.0,1.360019818064247,0.0
1.0,0.8109739766983451,dpm,f,1.0,1.0,1.360019818064247,0.0
0.0,0.19210142542251732,dpm,f,1.0,1.0,0.43616002902645795,1.0
1.0,0.563424956188014,dpm,f,1.0,1.0,-0.025769865492436938,1.0
1.0,0.8109739766983451,dpm,f,1.0,1.0,-0.30292780220377397,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,0.19210142542251732,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,1.360019818064247,0.0
1.0,2.048719079250001,dpm,m,1.0,1.0,-0.4876997600113318,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,-0.025769865492436938,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,-0.4876997600113318,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,-0.22373982028624886,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,-0.025769865492436938,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,0.12820676601386136,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,0.2513880712189001,0.0
0.0,1.5845646657931303,dpm,m,1.0,1.0,0.3521727754775681,1.0
1.0,1.636137378399449,dpm,m,1.0,1.0,0.43616002902645795,1.0
1.0,1.6773955484845045,dpm,m,1.0,1.0,0.5072261666447492,1.0
1.0,1.7111522330995494,dpm,m,1.0,1.0,0.5681399988889988,1.0
0.0,-1.6645162284049666,dpm,f,0.0,1.0,1.360019818064247,0.0
1.0,0.19210142542251732,dpm,f,0.0,1.0,1.360019818064247,1.0
1.0,0.8109739766983451,dpm,f,0.0,1.0,1.360019818064247,1.0
1.0,1.1204102523362591,dpm,f,0.0,1.0,1.360019818064247,1.0
1.0,1.3060720177190077,dpm,f,0.0,1.0,1.360019818064247,1.0
1.0,1.4298465279741732,dpm,f,0.0,1.0,1.360019818064247,1.0
1.0,1.5182568924421485,dpm,f,0.0,1.0,1.360019818064247,0.0
0.0,1.1204102523362591,dpm,f,0.0,1.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,-2.599379277811993,1.0
0.0,-1.6645162284049666,dpm,m,1.0,3.0,1.360019818064247,0.0
1.0,2.048719079250001,dpm,f,0.0,0.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,0.0,0.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,0.0,0.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,0.0,0.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,0.0,0.0,1.360019818064247,0.0
0.0,1.4298465279741732,dpm,f,0.0,0.0,1.360019818064247,0.0
0.0,0.9877947056342962,dpm,f,0.0,0.0,0.744113292039054,1.0
1.0,1.1204102523362591,dpm,f,0.0,0.0,0.8057039446415736,1.0
1.0,1.2235556775488972,dpm,f,0.0,0.0,0.8560962967709073,1.0
1.0,1.3060720177190077,dpm,f,0.0,0.0,0.8980899235453522,0.0
1.0,1.3735853869490982,dpm,f,0.0,0.0,0.5681399988889988,1.0
1.0,1.4298465279741732,dpm,f,0.0,0.0,0.6209319868340157,1.0
1.0,1.4774521088415444,dpm,f,0.0,0.0,0.6671249762859051,1.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.4876997600113318,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.8572436756264474,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.4876997600113318,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.7186647072707789,0.0
1.0,2.048719079250001,dpm,f,1.0,2.0,1.360019818064247,1.0
0.0,0.19210142542251732,dpm,f,1.0,2.0,-0.025769865492436938,0.0
0.0,-0.4267711258533107,dpm,f,1.0,2.0,0.2513880712189001,1.0
0.0,-0.7362074014912245,dpm,f,1.0,2.0,0.43616002902645795,1.0
0.0,-0.9218691668739729,dpm,f,1.0,2.0,0.5681399988889988,1.0
1.0,-0.4267711258533107,dpm,f,1.0,2.0,0.6671249762859051,0.0
1.0,-0.07312966798140903,dpm,f,1.0,2.0,0.2513880712189001,0.0
0.0,-0.2720529880343536,dpm,f,1.0,2.0,0.3521727754775681,1.0
1.0,-0.01418942500275876,dpm,f,1.0,2.0,0.43616002902645795,1.0
0.0,-0.17922210534297936,dpm,f,1.0,2.0,0.5072261666447492,1.0
1.0,0.023318002347291453,dpm,f,1.0,2.0,0.5681399988889988,1.0
1.0,0.19210142542251732,dpm,f,1.0,2.0,0.6209319868340157,0.0
0.0,0.04928468282040326,dpm,f,1.0,2.0,0.6671249762859051,0.0
0.0,-0.07312966798140903,dpm,f,1.0,2.0,0.7078834963905133,1.0
1.0,2.048719079250001,dpm,f,1.0,1.0,-0.4876997600113318,0.0
0.0,0.19210142542251732,dpm,f,1.0,1.0,-0.025769865492436938,1.0
0.0,-1.6645162284049666,dpm,f,2.0,3.0,-0.4876997600113318,0.0
1.0,0.19210142542251732,dpm,f,2.0,3.0,-1.411559549049121,0.0
1.0,0.8109739766983451,dpm,f,2.0,3.0,-1.9658754224717945,0.0
1.0,1.1204102523362591,dpm,f,2.0,3.0,-1.6635213096957908,1.0
1.0,1.3060720177190077,dpm,f,2.0,3.0,-1.411559549049121,1.0
1.0,1.4298465279741732,dpm,f,2.0,3.0,-1.1983611361942466,1.0
1.0,1.5182568924421485,dpm,f,2.0,3.0,-1.5745936294675544,1.0
1.0,1.5845646657931303,dpm,f,2.0,3.0,-1.411559549049121,1.0
1.0,1.636137378399449,dpm,f,2.0,3.0,-1.2656869507799964,1.0
0.0,-1.6645162284049666,dpm,m,2.0,3.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,m,2.0,3.0,1.360019818064247,1.0
1.0,0.8109739766983451,dpm,m,2.0,3.0,0.2513880712189001,1.0
1.0,1.1204102523362591,dpm,m,2.0,3.0,0.43616002902645795,1.0
1.0,1.3060720177190077,dpm,m,2.0,3.0,0.5681399988889988,1.0
1.0,1.4298465279741732,dpm,m,2.0,3.0,0.6671249762859051,1.0
1.0,1.5182568924421485,dpm,m,2.0,3.0,0.744113292039054,1.0
1.0,1.5845646657931303,dpm,m,2.0,3.0,0.8057039446415736,1.0
1.0,1.636137378399449,dpm,m,2.0,3.0,0.8560962967709073,1.0
1.0,1.6773955484845045,dpm,m,2.0,3.0,0.8980899235453522,1.0
1.0,1.7111522330995494,dpm,m,2.0,3.0,0.9336229923544984,1.0
0.0,1.4298465279741732,dpm,m,2.0,3.0,0.9640799084766233,1.0
1.0,1.4774521088415444,dpm,m,2.0,3.0,0.9904759024491314,1.0
0.0,1.2530257990382223,dpm,m,2.0,3.0,1.013572397175076,1.0
0.0,1.0585229972086763,dpm,m,2.0,3.0,1.0339516572273801,1.0
0.0,0.8883330456078238,dpm,m,2.0,3.0,1.0520665550516506,1.0
0.0,0.7381654412541303,dpm,m,2.0,3.0,1.0682746215259975,1.0
1.0,0.8109739766983451,dpm,m,2.0,3.0,1.08286188135291,1.0
1.0,0.8761184557800115,dpm,m,2.0,3.0,1.0960598783391642,1.0
0.0,0.7490867215707625,dpm,m,2.0,3.0,1.1080580574175776,1.0
0.0,0.6341532477623945,dpm,m,2.0,3.0,1.1190129165761282,0.0
0.0,0.529668271572969,dpm,m,2.0,3.0,0.9165671193261085,1.0
1.0,0.5957139588632748,dpm,m,2.0,3.0,0.9336229923544984,0.0
0.0,0.5015377010604314,dpm,m,2.0,3.0,0.9494154673807852,1.0
0.0,-1.6645162284049666,dpm,m,3.0,3.0,-1.9658754224717945,1.0
0.0,-1.6645162284049666,dpm,m,1.0,2.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,f,0.0,0.0,1.360019818064247,1.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,-1.411559549049121,1.0
1.0,0.19210142542251732,dpm,m,1.0,1.0,-0.8572436756264474,0.0
1.0,2.048719079250001,dpm,m,1.0,1.0,-1.9658754224717945,0.0
0.0,0.19210142542251732,dpm,m,1.0,1.0,-2.104454390827463,0.0
1.0,0.8109739766983451,dpm,m,1.0,1.0,-2.1674448309891305,0.0
0.0,0.19210142542251732,dpm,m,1.0,1.0,-2.0511547876137444,1.0
0.0,-0.17922210534297936,dpm,m,1.0,1.0,-2.104454390827463,1.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,-2.027466075074314,0.0
0.0,-0.6035918547892616,dpm,m,1.0,1.0,-1.849177343856495,1.0
1.0,-0.2720529880343536,dpm,m,1.0,1.0,-2.0140768027694183,0.0
1.0,-0.01418942500275876,dpm,m,1.0,1.0,-1.8734894435680156,0.0
0.0,-0.17922210534297936,dpm,m,1.0,1.0,-1.7441490731027252,0.0
0.0,-0.31424884380316004,dpm,m,1.0,1.0,-1.6247579619039954,0.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,-1.5142106367199866,0.0
0.0,-0.5219822875880533,dpm,m,1.0,1.0,-1.507131251363375,0.0
0.0,-0.6035918547892616,dpm,m,1.0,1.0,-1.411559549049121,1.0
0.0,-0.6743201463636418,dpm,m,1.0,1.0,-1.3221537630132059,1.0
1.0,-0.5041301947627891,dpm,m,1.0,1.0,-1.2383358386045356,1.0
0.0,-0.5723881967417407,dpm,m,1.0,1.0,-1.2485254686306875,0.0
0.0,-0.6330619762785865,dpm,m,1.0,1.0,-1.1739956032965468,1.0
0.0,-0.6873490421799751,dpm,m,1.0,1.0,-1.1868368976615504,1.0
0.0,-0.7362074014912245,dpm,m,1.0,1.0,-1.1198143525108715,0.0
0.0,-0.7804125837252124,dpm,m,1.0,1.0,-1.1344016123377838,0.0
0.0,-0.8205991130288375,dpm,m,1.0,1.0,-1.0735620652548075,1.0
1.0,2.048719079250001,dpm,m,0.0,0.0,1.360019818064247,0.0
0.0,0.19210142542251732,dpm,m,0.0,0.0,1.360019818064247,1.0
0.0,-0.4267711258533107,dpm,m,0.0,0.0,1.360019818064247,0.0
1.0,0.19210142542251732,dpm,m,0.0,0.0,1.360019818064247,1.0
1.0,0.563424956188014,dpm,m,0.0,0.0,0.5681399988889988,0.0
0.0,0.19210142542251732,dpm,m,0.0,0.0,0.12820676601386136,1.0
1.0,0.45733251882644343,dpm,m,0.0,0.0,0.2513880712189001,0.0
1.0,0.6562558388793883,dpm,m,0.0,0.0,0.3521727754775681,1.0
0.0,0.3983922758477934,dpm,m,0.0,0.0,0.43616002902645795,0.0
0.0,0.19210142542251732,dpm,m,0.0,0.0,0.17220008930137498,1.0
1.0,0.36088484849774294,dpm,m,0.0,0.0,0.2513880712189001,0.0
1.0,2.048719079250001,dpm,f,1.0,2.0,-1.411559549049121,1.0
1.0,2.048719079250001,dpm,f,1.0,2.0,-0.8572436756264474,0.0
0.0,0.8109739766983451,dpm,f,1.0,2.0,-0.4876997600113318,1.0
1.0,1.1204102523362591,dpm,f,1.0,2.0,-0.22373982028624886,1.0
1.0,1.3060720177190077,dpm,f,1.0,2.0,-0.4876997600113318,1.0
1.0,1.4298465279741732,dpm,f,1.0,2.0,-0.30292780220377397,1.0
0.0,0.9877947056342962,dpm,f,1.0,2.0,-0.15175074581577175,1.0
0.0,-1.6645162284049666,dpm,m,1.0,2.0,-1.411559549049121,1.0
1.0,0.19210142542251732,dpm,m,1.0,2.0,-0.8572436756264474,1.0
1.0,0.8109739766983451,dpm,m,1.0,2.0,-0.4876997600113318,1.0
1.0,1.1204102523362591,dpm,m,1.0,2.0,-0.22373982028624886,1.0
1.0,1.3060720177190077,dpm,m,1.0,2.0,-0.025769865492436938,1.0
0.0,0.8109739766983451,dpm,m,1.0,2.0,0.12820676601386136,1.0
0.0,0.45733251882644343,dpm,m,1.0,2.0,0.2513880712189001,1.0
0.0,0.19210142542251732,dpm,m,1.0,2.0,0.3521727754775681,1.0
1.0,0.3983922758477934,dpm,m,1.0,2.0,0.43616002902645795,0.0
0.0,0.19210142542251732,dpm,m,1.0,2.0,0.5072261666447492,1.0
1.0,0.36088484849774294,dpm,m,1.0,2.0,0.5681399988889988,0.0
0.0,0.19210142542251732,dpm,m,1.0,2.0,0.6209319868340157,1.0
0.0,0.04928468282040326,dpm,m,1.0,2.0,0.6671249762859051,1.0
0.0,-0.07312966798140903,dpm,m,1.0,2.0,0.7078834963905133,0.0
0.0,-0.17922210534297936,dpm,m,1.0,2.0,0.744113292039054,0.0
0.0,-0.2720529880343536,dpm,m,1.0,2.0,0.7765294249877486,1.0
1.0,-0.13553698407645048,dpm,m,1.0,2.0,0.8057039446415736,0.0
1.0,-0.01418942500275876,dpm,m,1.0,2.0,0.8320999386140818,1.0
1.0,0.09438470680001806,dpm,m,1.0,2.0,0.8560962967709073,1.0
1.0,0.19210142542251732,dpm,m,1.0,2.0,0.8780060150880089,1.0
1.0,0.2805117898904928,dpm,m,1.0,2.0,0.6948407699570388,1.0
1.0,0.36088484849774294,dpm,m,1.0,2.0,0.7204245794996235,1.0
1.0,0.43426894548697154,dpm,m,1.0,2.0,0.5681399988889988,1.0
0.0,0.34681956324147417,dpm,m,1.0,2.0,0.5954461995502143,1.0
0.0,0.2663661315756167,dpm,m,1.0,2.0,0.6209319868340157,1.0
0.0,0.19210142542251732,dpm,m,1.0,2.0,0.3521727754775681,0.0
1.0,0.26086504223094253,dpm,m,1.0,2.0,0.3818153355536464,0.0
0.0,0.19210142542251732,dpm,m,1.0,2.0,0.40976403505394976,0.0
0.0,0.1280801270146731,dpm,m,1.0,2.0,0.43616002902645795,0.0
0.0,0.06832691516735175,dpm,m,1.0,2.0,0.4611292125139655,0.0
0.0,0.01242874924566399,dpm,m,1.0,2.0,0.48478422844949903,1.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,m,1.0,1.0,1.360019818064247,1.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,m,1.0,1.0,0.43616002902645795,1.0
0.0,-0.17922210534297936,dpm,m,1.0,1.0,-1.1595977884024513,1.0
1.0,0.19210142542251732,dpm,m,1.0,1.0,-0.9496296545302261,1.0
1.0,0.45733251882644343,dpm,m,1.0,1.0,-1.0156196394614971,0.0
0.0,0.19210142542251732,dpm,m,1.0,1.0,-0.8572436756264474,0.0
0.0,-1.6645162284049666,dpm,f,0.0,0.0,-0.4876997600113318,0.0
0.0,-1.6645162284049666,dpm,f,0.0,0.0,-0.025769865492436938,0.0
0.0,-1.6645162284049666,dpm,f,0.0,0.0,0.2513880712189001,0.0
0.0,-1.6645162284049666,dpm,f,0.0,0.0,0.43616002902645795,1.0
1.0,-0.9218691668739729,dpm,f,0.0,0.0,0.5681399988889988,0.0
0.0,-1.0456436771291384,dpm,f,0.0,0.0,-0.30292780220377397,0.0
1.0,-0.6035918547892616,dpm,f,0.0,0.0,-0.15175074581577175,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,1.0
0.0,1.5182568924421485,dpm,m,1.0,1.0,1.360019818064247,1.0
0.0,1.1204102523362591,dpm,m,1.0,1.0,1.360019818064247,1.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,-2.3354193380869104,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,-1.807499458636745,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,-1.411559549049121,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,-1.1036062860365243,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,-1.1595977884024513,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,-0.9496296545302261,0.0
1.0,2.048719079250001,dpm,f,1.0,1.0,1.360019818064247,0.0
0.0,0.19210142542251732,dpm,f,1.0,1.0,1.360019818064247,0.0
0.0,-0.4267711258533107,dpm,f,1.0,1.0,-0.4876997600113318,0.0
0.0,-0.7362074014912245,dpm,f,1.0,1.0,-0.7186647072707789,1.0
0.0,-0.9218691668739729,dpm,f,1.0,1.0,-0.8572436756264474,1.0
0.0,-1.0456436771291384,dpm,f,1.0,1.0,-0.9496296545302261,1.0
1.0,-0.6035918547892616,dpm,f,1.0,1.0,-0.7719643104844974,1.0
0.0,-0.7362074014912245,dpm,f,1.0,1.0,-0.6196797298738727,1.0
0.0,-0.8393528267038627,dpm,f,1.0,1.0,-0.7186647072707789,0.0
1.0,-0.5505456361084763,dpm,f,1.0,1.0,-0.9739417542417469,0.0
0.0,-0.6518156899536117,dpm,f,1.0,1.0,-0.8572436756264474,0.0
0.0,-0.7362074014912245,dpm,f,1.0,1.0,-0.7516596997364141,1.0
1.0,-0.5219822875880533,dpm,f,1.0,1.0,-0.9496296545302261,0.0
0.0,-0.6035918547892616,dpm,f,1.0,1.0,-0.9851627233393723,0.0
0.0,-0.6743201463636418,dpm,f,1.0,1.0,-0.8983041106947938,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,0.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,2.048719079250001,dpm,m,1.0,1.0,1.360019818064247,1.0
0.0,1.1204102523362591,dpm,m,1.0,1.0,1.360019818064247,1.0
0.0,0.563424956188014,dpm,m,1.0,1.0,0.5681399988889988,1.0
1.0,0.8109739766983451,dpm,m,1.0,1.0,0.12820676601386136,1.0
1.0,0.9877947056342962,dpm,m,1.0,1.0,0.2513880712189001,1.0
0.0,0.6562558388793883,dpm,m,1.0,1.0,0.3521727754775681,1.0
1.0,0.8109739766983451,dpm,m,1.0,1.0,0.43616002902645795,1.0
1.0,0.9347484869535106,dpm,m,1.0,1.0,0.5072261666447492,1.0
1.0,1.0360185407986464,dpm,m,1.0,1.0,0.5681399988889988,0.0
0.0,0.8109739766983451,dpm,m,1.0,1.0,0.6209319868340157,1.0
1.0,0.9061851384330879,dpm,m,1.0,1.0,0.3818153355536464,1.0
1.0,0.9877947056342962,dpm,m,1.0,1.0,0.43616002902645795,1.0
1.0,1.0585229972086763,dpm,m,1.0,1.0,0.48478422844949903,1.0
1.0,1.1204102523362591,dpm,m,1.0,1.0,0.5285460079302365,0.0
0.0,-1.6645162284049666,dpm,m,3.0,3.0,-1.411559549049121,1.0
1.0,0.19210142542251732,dpm,m,3.0,3.0,-0.8572436756264474,0.0
0.0,-0.4267711258533107,dpm,m,3.0,3.0,-0.4876997600113318,1.0
1.0,0.19210142542251732,dpm,m,3.0,3.0,-0.22373982028624886,1.0
1.0,0.563424956188014,dpm,m,3.0,3.0,-0.025769865492436938,1.0
1.0,0.8109739766983451,dpm,m,3.0,3.0,0.12820676601386136,0.0
0.0,0.45733251882644343,dpm,m,3.0,3.0,0.2513880712189001,1.0
1.0,0.6562558388793883,dpm,m,3.0,3.0,0.3521727754775681,1.0
1.0,0.8109739766983451,dpm,m,3.0,3.0,0.43616002902645795,0.0
1.0,0.9347484869535106,dpm,m,3.0,3.0,0.5072261666447492,1.0
1.0,1.0360185407986464,dpm,m,3.0,3.0,0.5681399988889988,0.0
0.0,0.8109739766983451,dpm,m,3.0,3.0,0.6209319868340157,0.0
0.0,0.6205516532288599,dpm,m,3.0,3.0,0.6671249762859051,1.0
0.0,0.45733251882644343,dpm,m,3.0,3.0,0.7078834963905133,1.0
1.0,0.563424956188014,dpm,m,3.0,3.0,0.2513880712189001,0.0
0.0,0.4241786321509528,dpm,m,3.0,3.0,0.30418005916391644,0.0
1.0,2.048719079250001,dpm,m,2.0,2.0,-0.4876997600113318,1.0
1.0,2.048719079250001,dpm,m,2.0,2.0,-0.025769865492436938,1.0
1.0,2.048719079250001,dpm,m,2.0,2.0,0.2513880712189001,0.0
0.0,1.1204102523362591,dpm,m,2.0,2.0,0.43616002902645795,0.0
0.0,0.563424956188014,dpm,m,2.0,2.0,0.5681399988889988,1.0
1.0,0.8109739766983451,dpm,m,2.0,2.0,0.6671249762859051,1.0
0.0,0.45733251882644343,dpm,m,2.0,2.0,0.744113292039054,0.0
0.0,0.19210142542251732,dpm,m,2.0,2.0,0.3521727754775681,1.0
0.0,-0.01418942500275876,dpm,m,2.0,2.0,0.43616002902645795,0.0
0.0,-0.17922210534297936,dpm,m,2.0,2.0,0.5072261666447492,0.0
0.0,-0.31424884380316004,dpm,m,2.0,2.0,-0.025769865492436938,1.0
0.0,-0.4267711258533107,dpm,m,2.0,2.0,0.05574717471677948,1.0
1.0,-0.23634880238382502,dpm,m,2.0,2.0,0.12820676601386136,0.0
0.0,-0.33836076138533516,dpm,m,2.0,2.0,0.19303903191125008,1.0
0.0,-0.4267711258533107,dpm,m,2.0,2.0,0.040220119438833496,0.0
0.0,-0.5041301947627891,dpm,m,2.0,2.0,0.10021101483089787,0.0
1.0,-0.3539625904090955,dpm,m,2.0,2.0,0.15498531062365248,0.0
0.0,-0.4267711258533107,dpm,m,2.0,2.0,0.2051950817670102,0.0
0.0,-0.49191560493497677,dpm,m,2.0,2.0,-0.0770954093278699,1.0
1.0,-0.3648838707257279,dpm,m,2.0,2.0,-0.025769865492436938,1.0
1.0,-0.24995039691735987,dpm,m,2.0,2.0,-0.11815584439621615,1.0
0.0,-0.31424884380316004,dpm,m,2.0,2.0,-0.31972525291355147,0.0
0.0,-0.37295612139454304,dpm,m,2.0,2.0,-0.3821157841212985,1.0
0.0,-0.4267711258533107,dpm,m,2.0,2.0,-0.43776139303631606,1.0
0.0,-0.47628092995537685,dpm,m,2.0,2.0,-0.3904513611652484,0.0
0.0,-0.5219822875880533,dpm,m,2.0,2.0,-0.34556748477474875,1.0
1.0,-0.4267711258533107,dpm,m,2.0,2.0,-0.39756709766618115,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,1.360019818064247,1.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,1.360019818064247,0.0
0.0,-1.6645162284049666,dpm,f,1.0,2.0,1.360019818064247,1.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-1.411559549049121,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.8572436756264474,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-1.0156196394614971,0.0
0.0,-1.6645162284049666,dpm,f,1.0,1.0,-0.7186647072707789,0.0
0.0,-1.6645162284049666,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,0.8109739766983451,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,0.19210142542251732,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,-0.17922210534297936,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,1.360019818064247,1.0
1.0,-0.07312966798140903,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,-0.2720529880343536,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,-0.4267711258533107,dpm,m,1.0,1.0,1.360019818064247,0.0
0.0,-0.5505456361084763,dpm,m,1.0,1.0,0.8980899235453522,0.0
0.0,-0.6518156899536117,dpm,m,1.0,1.0,0.9336229923544984,1.0
1.0,-0.4267711258533107,dpm,m,1.0,1.0,-0.3904513611652484,1.0
0.0,-0.5219822875880533,dpm,m,1.0,1.0,-0.6556742671091116,1.0
0.0,-0.6035918547892616,dpm,m,1.0,1.0,-0.8572436756264474,1.0
1.0,-0.4267711258533107,dpm,m,1.0,1.0,-0.8983041106947938,0.0
0.0,-0.5041301947627891,dpm,m,1.0,1.0,-1.3275722955002311,1.0
0.0,-0.5723881967417407,dpm,m,1.0,1.0,-1.2485254686306875,1.0
1.0,-0.4267711258533107,dpm,m,1.0,1.0,-1.1739956032965468,0.0
0.0,-0.49191560493497677,dpm,m,1.0,1.0,-1.3404934114308298,0.0
0.0,-0.5505456361084763,dpm,m,1.0,1.0,-1.2729805806934524,0.0
1.0,-0.4267711258533107,dpm,m,1.0,1.0,-1.2795795791865794,0.0
0.0,-0.4830322668783859,dpm,m,1.0,1.0,-1.5270420226788446,0.0
1.0,2.048719079250001,dpm,m,1.0,2.0,1.360019818064247,1.0
0.0,0.19210142542251732,dpm,m,1.0,2.0,1.360019818064247,0.0
0.0,-0.4267711258533107,dpm,m,1.0,2.0,1.360019818064247,1.0
1.0,0.19210142542251732,dpm,m,1.0,2.0,0.43616002902645795,0.0
0.0,-0.17922210534297936,dpm,m,1.0,2.0,-0.8572436756264474,0.0
