game_id,last_hint_correct,history_hint_correct,group,sex,age,education,hint_density,manipulation_detected
277,0.0,-0.3165789846261565,event1,m,2.0,3.0,0.20647018172798284,1
277,1.0,-0.2033943346807711,event1,m,2.0,3.0,0.37388456695437167,1
277,0.0,-0.3165789846261565,event1,m,2.0,3.0,0.4418966609525919,1
277,0.0,-0.4123506115030208,event1,m,2.0,3.0,-0.17021218503139246,1
277,0.0,-0.49444057739747627,event1,m,2.0,3.0,-0.09248407760485447,0
279,1.0,0.3059365900734627,event1,f,1.0,2.0,-2.4949892162432916,0
279,0.0,-0.3165789846261565,event1,f,1.0,2.0,-2.5279647769697013,1
280,1.0,0.3059365900734627,event1,m,1.0,1.0,-1.647046226135608,1
280,0.0,-0.3165789846261565,event1,m,1.0,1.0,-1.560681662328344,1
281,0.0,-1.5616101340253947,event1,m,2.0,3.0,1.4620780709258987,1
283,0.0,-1.5616101340253947,event1,m,1.0,1.0,1.4620780709258987,1
283,1.0,0.3059365900734627,event1,m,1.0,1.0,1.4620780709258987,1
283,0.0,-0.0675727547463087,event1,m,1.0,1.0,0.6847969966605219,1
283,1.0,0.03914420091648298,event1,m,1.0,1.0,0.85752612427505,0
283,0.0,-0.16095009095125165,event1,m,1.0,1.0,0.9179813189401352,0
283,1.0,-0.0675727547463087,event1,m,1.0,1.0,0.2961564595278337,1
283,0.0,-0.2033943346807711,event1,m,1.0,1.0,0.1018361909614896,0
283,1.0,-0.1250357308724274,event1,m,1.0,1.0,0.2529741776242018,0
283,0.0,-0.22764818824049654,event1,m,1.0,1.0,0.1018361909614896,1
286,1.0,2.17348331417232,event1,f,1.0,2.0,1.4620780709258987,1
286,0.0,0.9284521647730817,event1,f,1.0,2.0,-0.351577769026647,1
286,1.0,0.6794459348932341,event1,f,1.0,2.0,0.1018361909614896,1
286,1.0,0.5727289792304422,event1,f,1.0,2.0,-0.02182216176254748,1
286,0.0,0.3059365900734627,event1,f,1.0,2.0,-0.714308937017156,1
286,0.0,0.0984313985069229,event1,f,1.0,2.0,-0.578284749020715,1
286,1.0,0.1361596151553847,event1,f,1.0,2.0,-0.5424889100742833,1
289,0.0,-1.5616101340253947,event1,m,2.0,3.0,1.4620780709258987,1
289,0.0,-1.5616101340253947,event1,m,2.0,3.0,1.4620780709258987,0
290,1.0,2.17348331417232,event1,m,1.0,1.0,1.4620780709258987,1
290,1.0,0.9284521647730817,event1,m,1.0,1.0,-0.351577769026647,0
291,1.0,2.17348331417232,event1,f,0.0,3.0,1.4620780709258987,1
291,1.0,0.9284521647730817,event1,f,0.0,3.0,0.37388456695437167,0
291,1.0,0.6794459348932341,event1,f,0.0,3.0,0.6847969966605219,1
291,1.0,0.5727289792304422,event1,f,0.0,3.0,0.85752612427505,1
291,0.0,0.3059365900734627,event1,f,0.0,3.0,0.9179813189401352,1
291,1.0,0.3059365900734627,event1,f,0.0,3.0,1.0086641109377623,1
293,1.0,0.3059365900734627,event1,m,1.0,1.0,0.1018361909614896,1
293,0.0,-0.3165789846261565,event1,m,1.0,1.0,-0.8697651518702314,1
295,0.0,-1.5616101340253947,event1,f,1.0,1.0,-1.2584056890029196,1
295,0.0,-1.5616101340253947,event1,f,1.0,1.0,-0.714308937017156,1
295,1.0,-0.0675727547463087,event1,f,1.0,1.0,-1.0110889835548453,1
298,0.0,-1.5616101340253947,event1,f,1.0,3.0,-1.8025024409886832,1
298,0.0,-1.5616101340253947,event1,f,1.0,3.0,-1.647046226135608,1
304,0.0,-1.5616101340253947,event1,f,2.0,3.0,1.4620780709258987,1
305,1.0,2.17348331417232,event1,f,2.0,3.0,-0.714308937017156,1
306,1.0,0.3059365900734627,event1,m,2.0,3.0,1.4620780709258987,1
306,1.0,0.9284521647730817,event1,m,2.0,3.0,0.7819571309436942,1
306,0.0,0.5727289792304422,event1,m,2.0,3.0,0.85752612427505,1
306,0.0,0.3059365900734627,event1,m,2.0,3.0,0.9179813189401352,0
306,1.0,0.4757135649915405,event1,m,2.0,3.0,-0.5424889100742833,1
307,1.0,2.17348331417232,event1,m,1.0,2.0,-1.8025024409886832,0
307,0.0,0.3059365900734627,event1,m,1.0,2.0,-1.647046226135608,0
307,1.0,0.3059365900734627,event1,m,1.0,2.0,-0.9561297156774952,0
307,0.0,-0.0675727547463087,event1,m,1.0,2.0,-1.0110889835548453,1
307,0.0,-0.3165789846261565,event1,m,1.0,2.0,-0.804991729014783,1
307,0.0,-0.49444057739747627,event1,m,1.0,2.0,-1.077040105007665,1
307,1.0,-0.3165789846261565,event1,m,1.0,2.0,-0.9561297156774952,0
307,0.0,-0.4410820995660803,event1,m,1.0,2.0,-0.8288556216457376,1
307,0.0,-0.5429482845169271,event1,m,1.0,2.0,-0.714308937017156,1
307,0.0,-0.627836771975966,event1,m,1.0,2.0,-0.6106714604484389,1
307,0.0,-0.6996654921336143,event1,m,1.0,2.0,-0.5164555726586965,0
307,0.0,-0.7612329665544558,event1,m,1.0,2.0,-0.8398697259369478,1
307,1.0,-0.627836771975966,event1,m,1.0,2.0,-0.9951330670743245,1
307,0.0,-0.682764616802403,event1,m,1.0,2.0,-1.0110889835548453,1
